FNloss,cp,precision,precision_std,recall,recall_std,accuracy,accuracy_std
4.7,0,0.795204909506969,0.08959415130265663,0.9764705882352941,0.056828928416429184,0.8532773109243698,0.07086026459370791
4.800000000000001,0,0.8406122189531801,0.07269636615691977,0.9705882352941176,0.05716619504750295,0.8884033613445378,0.049806095619162064
4.9,4.6159466437924933e-4,0.8130639097744361,0.07423042041963195,0.9647058823529412,0.05682892841642919,0.8678151260504201,0.06413042765620088
5,0,0.8363680033416876,0.0686368369189435,0.9588235294117647,0.06231470032184592,0.8825210084033613,0.057360490708145806
5.1000000000000005,0,0.8344693585082601,0.06921098277255804,0.9764705882352941,0.05682892841642918,0.8884033613445378,0.05700510666436389
5.2,3.766456263284892e-4,0.8093928827338438,0.06352902670768752,0.9764705882352941,0.05682892841642918,0.8707563025210083,0.056043133421586275
5.3,3.766456263284892e-4,0.8398478079256111,0.07376497028483583,0.9823529411764705,0.055804899885324354,0.8942857142857142,0.0624578257694188
5.4,3.766456263284892e-4,0.8127525665283102,0.06020162024665358,0.9764705882352941,0.05682892841642918,0.8736974789915966,0.05402467496818333
5.5,3.766456263284892e-4,0.8174642733315503,0.09180703488644552,0.9764705882352941,0.05682892841642918,0.8712605042016807,0.05947458831608697
5.6000000000000005,0,0.8130725364134975,0.06222154573465078,0.9764705882352941,0.05682892841642918,0.8738655462184873,0.05561539825558115
5.7,0,0.8398478079256111,0.07376497028483583,0.9823529411764705,0.055804899885324354,0.8942857142857142,0.0624578257694188
5.800000000000001,0,0.8218738133211817,0.06862838703934548,0.9764705882352941,0.05682892841642918,0.8795798319327731,0.06133756659416009
5.9,0.01387275968603071,0.8204080689206548,0.06900581668512365,0.9705882352941176,0.05716619504750295,0.8766386554621849,0.06342642292636727
6,0.01387275968603071,0.8206890744648182,0.06478558554651036,0.9705882352941176,0.05716619504750295,0.8766386554621849,0.05533301314763568
6.1000000000000005,0,0.8237677527151211,0.06532887262832972,0.9705882352941176,0.05716619504750295,0.8795798319327731,0.06133756659416009
6.2,3.766456263284892e-4,0.8110039591732956,0.07516297625170171,0.9764705882352941,0.05682892841642918,0.8707563025210083,0.06252813629639148
6.300000000000001,3.766456263284892e-4,0.8095631613716148,0.06730677228576663,0.9705882352941176,0.05716619504750295,0.8678991596638655,0.052580246704686036
6.4,0,0.8466656838173866,0.07648647780332726,0.9705882352941176,0.05716619504750295,0.8942016806722689,0.06395081290197667
6.5,3.766456263284892e-4,0.79976731140414,0.07848081466030694,0.9705882352941176,0.05716619504750295,0.8592436974789915,0.05679612771986448
6.6000000000000005,3.766456263284892e-4,0.8066891768735893,0.0943772287141455,0.9647058823529412,0.056828928416429184,0.8589915966386554,0.07199239219780632
6.7,3.766456263284892e-4,0.832389322138952,0.08980526697389715,0.9647058823529412,0.056828928416429184,0.8795798319327731,0.06731442713626413
6.800000000000001,3.766456263284892e-4,0.8206501178933538,0.06343586196930587,0.9705882352941176,0.05716619504750295,0.8767226890756302,0.05170332677383678
6.9,0.003661050605645794,0.8470612214097205,0.08322554229845412,0.9647058823529412,0.056828928416429184,0.8912605042016807,0.06810375845306073
7,0,0.8151522823955184,0.06883158667991103,0.9588235294117647,0.055804899885324354,0.8678991596638655,0.05780470233699364
7.1000000000000005,0.006431351938028237,0.8304264604392482,0.08394050769651326,0.9588235294117647,0.055804899885324354,0.8766386554621849,0.06189246617308775
7.2,7.532912526569784e-4,0.8330310702743062,0.07691659556547932,0.9588235294117647,0.055804899885324354,0.8794957983193277,0.05969765353563368
7.300000000000001,7.532912526569784e-4,0.8244374683511848,0.07035942602298464,0.9588235294117647,0.055804899885324354,0.873781512605042,0.05399235050173624
7.4,7.532912526569784e-4,0.8360558258391075,0.07782655911983677,0.9529411764705882,0.054055093145451864,0.8794957983193277,0.06283531928904118
7.5,7.532912526569784e-4,0.8204003267488259,0.08861600209792378,0.9647058823529412,0.05682892841642919,0.870672268907563,0.06973546737666947
7.6000000000000005,7.532912526569784e-4,0.8371600356389696,0.08837940488966364,0.9705882352941176,0.05716619504750295,0.8853781512605041,0.06725979586864216
7.7,7.532912526569784e-4,0.8467344240240996,0.08280602370187318,0.9588235294117647,0.055804899885324354,0.8884033613445378,0.06489029948346278
7.800000000000001,0.00938449467175008,0.8313340411402061,0.09267356340907631,0.9588235294117647,0.055804899885324354,0.8765546218487394,0.07580377438079418
7.9,0.0013764486037884194,0.8350817260542661,0.07509585242699252,0.9764705882352941,0.056828928416429184,0.8883193277310925,0.06181971927050557
8,0.0014353965520027868,0.8103880187953414,0.0832754035101174,0.9588235294117647,0.055804899885324354,0.8621008403361344,0.0681155665172412
8.100000000000001,0,0.838970614943155,0.07693857923515655,0.9705882352941176,0.05716619504750295,0.8883193277310925,0.06181971927050557
8.2,0,0.843803076046312,0.08407454276788062,0.9705882352941176,0.05716619504750295,0.8912605042016807,0.06810375845306073
8.3,0.0016122403966458904,0.845268820446839,0.08330893749701307,0.9764705882352941,0.056828928416429184,0.8942016806722689,0.06543653587309786
8.4,0,0.8318434833887789,0.09532691165579703,0.9647058823529412,0.05682892841642919,0.8794957983193277,0.08029518155764086
8.5,0,0.8124282060650347,0.09792578415138782,0.9764705882352941,0.056828928416429184,0.8677310924369748,0.07382342179892007
8.600000000000001,0.0017890842412889934,0.8374354524418463,0.08526310568400702,0.9764705882352941,0.056828928416429184,0.8883193277310925,0.06632027562839972
8.7,0.0018480321895033595,0.8298990389443344,0.08737093491446418,0.9764705882352941,0.056828928416429184,0.8824369747899159,0.06804526394636996
8.8,0.0019069801377177287,0.8078853259631291,0.05704050012379626,0.9647058823529412,0.056828928416429184,0.8650420168067227,0.0444420512659039
8.9,0,0.8388025477162642,0.07414795776868983,0.9705882352941176,0.05716619504750295,0.8884033613445378,0.05866699192956037
9,0,0.8343288635057379,0.07170764403395447,0.9705882352941176,0.05716619504750295,0.8856302521008403,0.05622435590354864
9.1,0.002083823982360831,0.8387865239709364,0.07451412131780369,0.9647058823529412,0.056828928416429184,0.8854621848739496,0.052904927343686806
9.200000000000001,0,0.8210180832613192,0.0659343515775747,0.9705882352941176,0.05716619504750295,0.8767226890756302,0.053530064036294074
9.3,0.0013386602598063095,0.8401951927015865,0.07907794546464302,0.9764705882352941,0.056828928416429184,0.8912605042016807,0.06063788530444359
9.4,0.0013976082080206765,0.8437457357258138,0.07475498673583662,0.9764705882352941,0.056828928416429184,0.8942016806722689,0.05927060993511737
9.5,0.0014565561562350441,0.8379585326953748,0.06993663353280682,0.9764705882352941,0.056828928416429184,0.8912605042016807,0.059031511736929616
9.6,0.0015155041044494118,0.8487164959597319,0.079991544561246,0.9764705882352941,0.056828928416429184,0.8971428571428571,0.06250228126304545
9.700000000000001,0,0.8310821024894252,0.0758255912800304,0.9764705882352941,0.056828928416429184,0.8853781512605041,0.061277606964543124
9.8,0.0016334000008781477,0.838780135450616,0.07993955435795788,0.9705882352941176,0.05716619504750295,0.8883193277310925,0.06485480092621758
9.9,0,0.8180234755298694,0.0719317390259131,0.9705882352941176,0.05716619504750295,0.8736134453781512,0.0539565894495367
10,0,0.8234907086751211,0.07673378565519995,0.9705882352941176,0.05716619504750295,0.8766386554621849,0.05356779431476366
