max_depth,eta,cutoff,precision,precision_std,recall,recall_std,accuracy,accuracy_std
9,0.2,0.5,0.9370019564843481,0.06376717723191776,0.965625,0.05996459959949876,0.9505793226381462,0.05234336641072759
3,0.25,0.5,0.8611842105263158,0.022368421052631593,1,0,0.9191176470588235,0.01470588235294118
3,0.25,0.5,0.9305921052631578,0.07563132910523246,1,0,0.9595588235294118,0.04429237109728576
3,0.25,0.5,0.9537280701754386,0.06933924150259209,1,0,0.9730392156862745,0.04055748143830734
3,0.25,0.5,0.9243953173374613,0.08007240444258502,0.96875,0.05590169943749474,0.9437945632798574,0.06315836860402504
3,0.25,0.5,0.9286975404196767,0.07370042312896344,0.975,0.051298917604257706,0.9491532976827094,0.057975529969244974
3,0.25,0.5,0.9168884732255476,0.07293257908951922,0.96875,0.04876184360034337,0.9399509803921569,0.05708204251873612
3,0.25,0.5,0.9128885326060249,0.06804917212443251,0.9732142857142857,0.04636238668868225,0.9401260504201681,0.052686149495900884
3,0.25,0.5,0.9237774660302718,0.06992808574494365,0.9765625,0.04419417382415922,0.9476102941176471,0.05312630532712197
3,0.25,0.5,0.9242582559339525,0.06626895839289179,0.9791666666666666,0.04225771273642581,0.9493464052287581,0.05042997360751677
3,0.25,0.5,0.9318324303405573,0.06686335896011891,0.975,0.041985956137981575,0.9513814616755794,0.04817231411456725
5,0.25,0.5,0.85,0,1,0,0.9117647058823529,0
5,0.25,0.5,0.925,0.08017837257372733,1,0,0.9558823529411764,0.047163748572780786
5,0.25,0.5,0.95,0.07385489458759964,1,0,0.9705882352941176,0.0434440556397645
5,0.25,0.5,0.9280330882352941,0.07534325286709591,0.96875,0.05590169943749474,0.9457442067736186,0.05835339867794859
5,0.25,0.5,0.9368709150326797,0.07051841142270679,0.975,0.051298917604257706,0.9536541889483066,0.05474691262741335
5,0.25,0.5,0.9244349128540305,0.07050189461295496,0.9583333333333334,0.06559372097910025,0.939913844325609,0.059756085871522875
5,0.25,0.5,0.9193569094304388,0.06629171286840606,0.9642857142857143,0.06233443679525798,0.9400942195059843,0.05515420513309247
5,0.25,0.5,0.929437295751634,0.06754103662120384,0.96875,0.05939887041393643,0.9475824420677362,0.055268870711773804
5,0.25,0.5,0.9278367828612927,0.06434000853042605,0.9722222222222222,0.056782095322437255,0.9485046543870074,0.05231882453553811
5,0.25,0.5,0.9350531045751634,0.0647746373457067,0.96875,0.054816126206689325,0.9506238859180036,0.04997971133211586
7,0.25,0.5,0.8530502392344498,0.05755179877211566,1,0,0.9117647058823529,0.04159451654038516
7,0.25,0.5,0.9265251196172248,0.08711658281031327,0.9921875,0.02209708691207961,0.9520944741532977,0.05194906615845635
7,0.25,0.5,0.9461147856271696,0.07682942680694095,0.9947916666666666,0.018042195912175804,0.9656120023767083,0.04663698582278603
7,0.25,0.5,0.9283360892203771,0.07307635607714663,0.96484375,0.05575593204613598,0.9439059714795008,0.05570181219307393
7,0.25,0.5,0.939891093598524,0.0699994632204393,0.971875,0.051598621717618524,0.9536541889483066,0.053700625624481246
7,0.25,0.5,0.9269517283255674,0.07054728561003551,0.9557291666666666,0.06510643112003918,0.939913844325609,0.05896656665988784
7,0.25,0.5,0.9215141798346133,0.06650992504689539,0.9620535714285714,0.06212686233675032,0.9400942195059843,0.0544255364690965
7,0.25,0.5,0.929486672061169,0.06630066677234388,0.966796875,0.0593657144691739,0.9466633244206774,0.05396918047849531
7,0.25,0.5,0.9307855385641763,0.0625082857263528,0.9704861111111112,0.05686393359981743,0.9493216478510597,0.05136092192201104
7,0.25,0.5,0.9377069847077587,0.06283909294305327,0.965625,0.05652532334703784,0.9506016042780748,0.04899150622399726
9,0.25,0.5,0.8611842105263158,0.022368421052631593,1,0,0.9191176470588235,0.01470588235294118
9,0.25,0.5,0.9305921052631578,0.07563132910523246,1,0,0.9595588235294118,0.04429237109728576
